CustomerID,FirstName,LastName,Email,Phone,City,State,Region,BirthYear,Gender,JoinDate,CustomerSegment,LoyaltyTier,ShoppingProfile,IsActive
2451,Karen,Perez,karen.perez.2451@gmail.com,(646) 636-3172,Portland,OR,West,1974,Female,2025-05-02,Consumer,Bronze,Frequent,Yes
2452,Ryan,Clark,ryan.clark.2452@gmail.com,(372) 995-8379,St. Louis,MO,Midwest,1959,Male,2026-04-15,Consumer,Bronze,Occasional,Yes
2453,Megan,Johnson,megan.johnson.2453@icloud.com,(606) 569-4233,Charlotte,NC,South,1976,Female,2023-11-10,Small Business,Gold,Occasional,Yes
2454,Jacob,White,jacob.white.2454@yahoo.com,(489) 573-6511,Seattle,WA,West,1997,Male,2026-07-28,Consumer,Bronze,Occasional,Yes
2455,Matthew,Thompson,matthew.thompson.2455@gmail.com,(634) 771-4517,Milwaukee,WI,Midwest,1996,Male,2025-06-10,Small Business,Bronze,Occasional,Yes
2456,Nathan,Walker,nathan.walker.2456@yahoo.com,(961) 794-2501,Minneapolis,MN,Midwest,1967,Male,2026-06-08,Consumer,Bronze,Frequent,Yes
2457,Nicole,Brown,nicole.brown.2457@yahoo.com,(984) 362-2531,Charlotte,NC,South,1988,Female,2024-11-06,Consumer,Bronze,Regular,Yes
2458,Brian,Anderson,brian.anderson.2458@gmail.com,(884) 896-7885,Orlando,FL,South,1988,Male,2026-06-15,Small Business,Silver,VIP,Yes
2459,Brandon,King,brandon.king.2459@protonmail.com,(401) 811-2282,Denver,CO,West,1947,Male,2023-06-30,Consumer,Bronze,Regular,Yes
2460,Susan,Lopez,susan.lopez.2460@outlook.com,(924) 422-8101,Hartford,CT,Northeast,1988,Female,2024-01-24,Consumer,Bronze,Regular,Yes
2461,William,Smith,william.smith.2461@gmail.com,(773) 745-4461,Cleveland,OH,Midwest,1955,Male,2025-11-28,Consumer,Silver,Frequent,Yes
2462,Sandra,King,sandra.king.2462@outlook.com,(956) 208-9907,Hartford,CT,Northeast,1992,Female,2024-05-23,Small Business,Bronze,Frequent,Yes
2463,John,Lopez,john.lopez.2463@yahoo.com,(481) 230-5221,Orlando,FL,South,1991,Male,2023-11-01,Consumer,Bronze,Frequent,Yes
2464,Jason,Hernandez,jason.hernandez.2464@protonmail.com,(685) 654-5953,Phoenix,AZ,West,1978,Male,2024-11-01,Consumer,Bronze,Occasional,Yes
2465,Christopher,Harris,christopher.harris.2465@protonmail.com,(831) 920-6487,Charlotte,NC,South,1997,Male,2025-02-25,Consumer,Gold,Regular,Yes
2466,Daniel,Ramirez,daniel.ramirez.2466@protonmail.com,(977) 211-7144,Nashville,TN,South,1985,Male,2023-11-09,Consumer,Bronze,Regular,Yes
2467,Anthony,Harris,anthony.harris.2467@protonmail.com,(349) 448-3234,Charlotte,NC,South,1956,Male,2026-01-06,Enterprise,Bronze,Frequent,Yes
2468,David,Lopez,david.lopez.2468@icloud.com,(891) 929-2053,Seattle,WA,West,1994,Male,2026-02-16,Consumer,Bronze,Occasional,Yes
2469,Abigail,Martin,abigail.martin.2469@protonmail.com,(594) 902-6333,Milwaukee,WI,Midwest,1995,Female,2024-06-27,Consumer,Bronze,Occasional,Yes
2470,Betty,White,betty.white.2470@yahoo.com,(268) 952-3158,Las Vegas,NV,West,1948,Female,2023-01-05,Consumer,Bronze,Frequent,No
2471,Andrew,Ramirez,andrew.ramirez.2471@icloud.com,(237) 576-7735,Houston,TX,South,2003,Male,2025-04-28,Enterprise,Bronze,Occasional,Yes
2472,Matthew,Gonzalez,matthew.gonzalez.2472@protonmail.com,(641) 653-5096,Portland,OR,West,1950,Male,2023-11-06,Consumer,Bronze,VIP,Yes
2473,Nancy,Rodriguez,nancy.rodriguez.2473@gmail.com,(548) 618-7128,Providence,RI,Northeast,1978,Female,2026-03-16,Consumer,Bronze,Occasional,Yes
2474,Lisa,Scott,lisa.scott.2474@protonmail.com,(712) 687-7935,Charlotte,NC,South,1998,Female,2024-01-16,Consumer,Platinum,Occasional,Yes
2475,Matthew,Young,matthew.young.2475@icloud.com,(241) 961-9280,Chicago,IL,Midwest,1980,Prefer not to say,2024-02-23,Small Business,Bronze,Occasional,Yes
2476,Olivia,Young,olivia.young.2476@yahoo.com,(794) 985-7658,Providence,RI,Northeast,1962,Female,2025-12-18,Consumer,Silver,Occasional,Yes
2477,Daniel,Rodriguez,daniel.rodriguez.2477@outlook.com,(524) 715-4174,Nashville,TN,South,1952,Male,2023-07-15,Consumer,Silver,Frequent,Yes
2478,James,Walker,james.walker.2478@outlook.com,(343) 311-7577,Miami,FL,South,1945,Male,2023-06-07,Consumer,Bronze,Regular,Yes
2479,Lisa,Gonzalez,lisa.gonzalez.2479@gmail.com,(824) 329-8265,San Diego,CA,West,1947,Female,2023-11-14,Consumer,Bronze,Occasional,Yes
2480,William,Clark,william.clark.2480@icloud.com,(564) 547-9358,Miami,FL,South,1957,Male,2024-03-29,Consumer,Bronze,Regular,Yes
2481,Thomas,Robinson,thomas.robinson.2481@outlook.com,(614) 844-8750,Miami,FL,South,2002,Male,2023-10-12,Consumer,Bronze,Occasional,Yes
2482,Megan,Lee,megan.lee.2482@icloud.com,(792) 202-6229,Boston,MA,Northeast,1980,Female,2025-06-13,Small Business,Bronze,Regular,Yes
2483,Jennifer,Lopez,jennifer.lopez.2483@outlook.com,(573) 392-4762,New York,NY,Northeast,1957,Female,2026-05-11,Small Business,Bronze,Frequent,Yes
2484,James,White,james.white.2484@yahoo.com,(684) 257-8247,Houston,TX,South,2000,Male,2023-06-17,Small Business,Silver,Frequent,Yes
2485,Emma,Miller,emma.miller.2485@protonmail.com,(542) 843-6421,Cleveland,OH,Midwest,1988,Female,2025-03-21,Consumer,Bronze,Occasional,Yes
2486,David,Williams,david.williams.2486@gmail.com,(251) 821-4626,Charlotte,NC,South,1947,Male,2025-10-30,Consumer,Bronze,Frequent,Yes
2487,Nancy,Thomas,nancy.thomas.2487@yahoo.com,(916) 509-4170,Orlando,FL,South,1975,Female,2024-10-08,Consumer,Bronze,Regular,Yes
2488,James,Torres,james.torres.2488@icloud.com,(233) 855-3403,Portland,OR,West,1959,Male,2024-06-23,Consumer,Silver,Regular,Yes
2489,Olivia,Moore,olivia.moore.2489@outlook.com,(417) 842-8711,Charlotte,NC,South,1955,Female,2026-06-28,Small Business,Bronze,Regular,Yes
2490,Justin,Wright,justin.wright.2490@gmail.com,(705) 957-4878,Charlotte,NC,South,1947,Male,2025-02-06,Consumer,Silver,Regular,No
2491,Joseph,Johnson,joseph.johnson.2491@gmail.com,(993) 587-9981,San Diego,CA,West,2002,Male,2025-01-13,Enterprise,Silver,Frequent,Yes
2492,John,Young,john.young.2492@yahoo.com,(940) 507-1707,Minneapolis,MN,Midwest,1983,Male,2025-11-29,Consumer,Bronze,Regular,Yes
2493,Ryan,Jackson,ryan.jackson.2493@yahoo.com,(678) 221-9150,Denver,CO,West,1981,Male,2024-11-15,Small Business,Platinum,Occasional,Yes
2494,Christina,White,christina.white.2494@yahoo.com,(635) 350-3986,Pittsburgh,PA,Northeast,1979,Prefer not to say,2025-08-18,Consumer,Gold,Frequent,Yes
2495,Jacob,Hernandez,jacob.hernandez.2495@gmail.com,(324) 774-8145,Nashville,TN,South,1995,Male,2025-02-23,Enterprise,Silver,Regular,Yes
2496,Paul,Davis,paul.davis.2496@protonmail.com,(203) 769-2101,Buffalo,NY,Northeast,1982,Male,2023-05-20,Consumer,Bronze,Occasional,Yes
2497,Emma,Gonzalez,emma.gonzalez.2497@protonmail.com,(672) 676-9043,Las Vegas,NV,West,1946,Female,2025-12-16,Consumer,Silver,Occasional,Yes
2498,John,Moore,john.moore.2498@gmail.com,(776) 543-7992,St. Louis,MO,Midwest,2001,Male,2023-09-23,Consumer,Bronze,VIP,Yes
2499,George,Sanchez,george.sanchez.2499@yahoo.com,(599) 912-2836,Atlanta,GA,South,1965,Male,2026-07-25,Enterprise,Bronze,VIP,No
2500,David,Williams,david.williams.2500@protonmail.com,(956) 878-8529,Charlotte,NC,South,1999,Male,2024-05-06,Enterprise,Bronze,Frequent,Yes
2501,Ryan,Flores,ryan.flores.2501@protonmail.com,(626) 854-8747,Boston,MA,Northeast,1974,Male,2025-05-19,Consumer,Bronze,Regular,Yes
2502,Kevin,Rodriguez,kevin.rodriguez.2502@icloud.com,(661) 821-4911,St. Louis,MO,Midwest,2005,Male,2025-07-09,Small Business,Bronze,VIP,Yes
2503,Abigail,Flores,abigail.flores.2503@protonmail.com,(792) 804-8695,Milwaukee,WI,Midwest,1960,Nonbinary,2026-01-04,Consumer,Bronze,Regular,Yes
2504,Elizabeth,Williams,elizabeth.williams.2504@gmail.com,(352) 590-9042,Seattle,WA,West,1972,Female,2024-06-04,Consumer,Bronze,Regular,Yes
2505,Margaret,Nguyen,margaret.nguyen.2505@protonmail.com,(689) 770-4551,Cleveland,OH,Midwest,1985,Female,2024-03-11,Consumer,Silver,Occasional,Yes
2506,Joshua,Rodriguez,joshua.rodriguez.2506@outlook.com,(254) 339-5534,Richmond,VA,South,1956,Male,2024-11-09,Consumer,Bronze,Regular,Yes
2507,Thomas,Walker,thomas.walker.2507@outlook.com,(497) 963-7035,Charlotte,NC,South,1999,Male,2026-04-25,Consumer,Bronze,Regular,Yes
2508,Barbara,Rodriguez,barbara.rodriguez.2508@gmail.com,(450) 781-5536,Buffalo,NY,Northeast,1972,Female,2025-11-11,Consumer,Silver,Occasional,Yes
2509,Donald,White,donald.white.2509@protonmail.com,(280) 669-5925,Los Angeles,CA,West,1991,Male,2025-10-10,Consumer,Gold,Regular,Yes
2510,Steven,Martin,steven.martin.2510@icloud.com,(560) 232-3305,Miami,FL,South,1949,Male,2023-06-06,Consumer,Bronze,Regular,No
2511,Patricia,Flores,patricia.flores.2511@icloud.com,(859) 560-7843,Atlanta,GA,South,1989,Female,2026-04-26,Small Business,Bronze,Frequent,Yes
2512,Richard,Gonzalez,richard.gonzalez.2512@protonmail.com,(522) 532-1271,Minneapolis,MN,Midwest,1945,Male,2025-08-01,Consumer,Gold,Frequent,Yes
2513,Joseph,Nguyen,joseph.nguyen.2513@icloud.com,(998) 966-8765,Indianapolis,IN,Midwest,1946,Male,2023-05-19,Consumer,Bronze,Occasional,Yes
2514,Sarah,Nguyen,sarah.nguyen.2514@protonmail.com,(625) 825-2861,Boston,MA,Northeast,1977,Female,2023-05-26,Consumer,Bronze,Regular,Yes
2515,Emma,Nguyen,emma.nguyen.2515@gmail.com,(303) 291-6323,Richmond,VA,South,1964,Female,2025-12-18,Enterprise,Bronze,Frequent,Yes
2516,Susan,Martin,susan.martin.2516@outlook.com,(593) 391-5946,Orlando,FL,South,1963,Female,2025-04-23,Consumer,Bronze,Frequent,Yes
2517,Lisa,Jackson,lisa.jackson.2517@yahoo.com,(598) 837-3779,Nashville,TN,South,1998,Female,2023-09-10,Consumer,Bronze,Occasional,Yes
2518,Karen,Smith,karen.smith.2518@icloud.com,(263) 839-6579,Charlotte,NC,South,1959,Female,2024-08-27,Small Business,Bronze,Occasional,Yes
2519,Rachel,Brown,rachel.brown.2519@gmail.com,(252) 652-6856,Chicago,IL,Midwest,2004,Female,2024-05-26,Consumer,Silver,Regular,Yes
2520,Elizabeth,Jones,elizabeth.jones.2520@gmail.com,(699) 546-7543,Charlotte,NC,South,1955,Female,2023-12-16,Small Business,Bronze,Occasional,Yes
2521,Brandon,Hill,brandon.hill.2521@outlook.com,(890) 401-8122,Houston,TX,South,1962,Male,2024-11-18,Consumer,Bronze,Occasional,Yes
2522,James,Rodriguez,james.rodriguez.2522@protonmail.com,(301) 882-7114,Charlotte,NC,South,1980,Male,2024-10-16,Consumer,Bronze,Occasional,Yes
2523,Brian,Brown,brian.brown.2523@protonmail.com,(318) 858-2681,Columbus,OH,Midwest,1955,Male,2024-01-01,Small Business,Bronze,Occasional,Yes
2524,Melissa,Hill,melissa.hill.2524@yahoo.com,(910) 920-7500,Charlotte,NC,South,1958,Female,2023-06-22,Consumer,Bronze,Frequent,No
2525,Brian,Davis,brian.davis.2525@gmail.com,(310) 661-5947,Nashville,TN,South,1998,Male,2023-09-05,Consumer,Bronze,Occasional,No
2526,Stephanie,Allen,stephanie.allen.2526@yahoo.com,(839) 504-9908,Indianapolis,IN,Midwest,1978,Female,2025-11-17,Consumer,Platinum,Regular,Yes
2527,Donald,Lopez,donald.lopez.2527@gmail.com,(626) 519-5474,San Diego,CA,West,2005,Male,2024-10-31,Consumer,Bronze,Regular,Yes
2528,Nathan,Lee,nathan.lee.2528@outlook.com,(263) 729-6155,Nashville,TN,South,2002,Male,2023-02-22,Consumer,Bronze,Occasional,No
2529,Nancy,Sanchez,nancy.sanchez.2529@gmail.com,(944) 328-3417,San Francisco,CA,West,1979,Female,2024-01-10,Small Business,Bronze,Occasional,No
2530,Nathan,Taylor,nathan.taylor.2530@outlook.com,(520) 452-5147,Orlando,FL,South,1994,Male,2024-05-12,Consumer,Bronze,Occasional,Yes
2531,Donald,Williams,donald.williams.2531@outlook.com,(867) 849-9769,Las Vegas,NV,West,1984,Male,2023-10-03,Consumer,Bronze,Frequent,Yes
2532,Brandon,Ramirez,brandon.ramirez.2532@gmail.com,(240) 659-6538,St. Louis,MO,Midwest,1976,Male,2025-10-19,Consumer,Platinum,Frequent,Yes
2533,Nicole,Brown,nicole.brown.2533@protonmail.com,(931) 704-3369,Buffalo,NY,Northeast,1999,Female,2025-01-28,Consumer,Gold,Occasional,Yes
2534,Elizabeth,Thompson,elizabeth.thompson.2534@protonmail.com,(806) 887-4397,Orlando,FL,South,1992,Female,2025-06-13,Consumer,Gold,Frequent,Yes
2535,Emma,Ramirez,emma.ramirez.2535@gmail.com,(764) 373-9376,Cleveland,OH,Midwest,1959,Female,2024-01-15,Consumer,Bronze,Regular,Yes
2536,Charles,Gonzalez,charles.gonzalez.2536@gmail.com,(480) 384-4805,San Francisco,CA,West,1978,Male,2025-05-23,Small Business,Bronze,Occasional,Yes
2537,Jason,Anderson,jason.anderson.2537@protonmail.com,(807) 391-2325,Providence,RI,Northeast,1991,Male,2023-06-15,Consumer,Bronze,Regular,Yes
2538,Karen,Robinson,karen.robinson.2538@gmail.com,(940) 771-5874,Milwaukee,WI,Midwest,1976,Female,2023-01-07,Consumer,Bronze,Regular,Yes
2539,George,Flores,george.flores.2539@icloud.com,(328) 987-2158,Phoenix,AZ,West,1977,Male,2025-02-12,Consumer,Bronze,Regular,Yes
2540,Ryan,Lee,ryan.lee.2540@yahoo.com,(484) 966-3806,Denver,CO,West,1980,Male,2024-06-10,Consumer,Silver,Occasional,Yes
2541,Lisa,Perez,lisa.perez.2541@gmail.com,(795) 623-4410,Buffalo,NY,Northeast,1949,Female,2026-06-08,Consumer,Silver,Regular,Yes
2542,Abigail,Miller,abigail.miller.2542@icloud.com,(434) 611-6824,Hartford,CT,Northeast,2000,Female,2024-04-16,Consumer,Bronze,Frequent,Yes
2543,Emma,Perez,emma.perez.2543@outlook.com,(629) 918-8976,Indianapolis,IN,Midwest,1954,Female,2023-10-19,Consumer,Bronze,Occasional,Yes
2544,Donald,Williams,donald.williams.2544@protonmail.com,(314) 343-9453,Seattle,WA,West,1958,Male,2023-12-20,Small Business,Silver,Regular,Yes
2545,Christina,King,christina.king.2545@yahoo.com,(342) 322-2156,Seattle,WA,West,1992,Female,2025-06-26,Consumer,Gold,Regular,Yes
2546,Lisa,Nguyen,lisa.nguyen.2546@outlook.com,(444) 307-1264,Richmond,VA,South,1964,Female,2023-06-29,Small Business,Bronze,Regular,No
2547,William,Thomas,william.thomas.2547@gmail.com,(227) 440-9725,Hartford,CT,Northeast,2001,Male,2026-04-05,Small Business,Bronze,Occasional,Yes
2548,Joseph,Clark,joseph.clark.2548@outlook.com,(511) 277-5142,Miami,FL,South,1953,Male,2023-04-02,Consumer,Silver,Occasional,Yes
2549,Patricia,Rodriguez,patricia.rodriguez.2549@outlook.com,(388) 977-2052,Orlando,FL,South,1979,Female,2025-08-21,Consumer,Silver,Regular,Yes
2550,Andrew,Smith,andrew.smith.2550@outlook.com,(941) 409-6026,Nashville,TN,South,1987,Male,2024-09-29,Enterprise,Bronze,Regular,Yes
2551,Margaret,White,margaret.white.2551@yahoo.com,(313) 404-2998,Boston,MA,Northeast,1945,Female,2025-03-20,Small Business,Bronze,Occasional,Yes
2552,Megan,Robinson,megan.robinson.2552@outlook.com,(811) 565-7934,Columbus,OH,Midwest,1988,Female,2023-10-28,Consumer,Bronze,Regular,Yes
2553,Nathan,Rodriguez,nathan.rodriguez.2553@protonmail.com,(796) 767-9139,St. Louis,MO,Midwest,1996,Prefer not to say,2025-12-06,Consumer,Silver,Frequent,Yes
2554,Jacob,Robinson,jacob.robinson.2554@icloud.com,(872) 278-3110,Richmond,VA,South,1958,Male,2023-05-11,Small Business,Gold,Regular,Yes
2555,John,Wright,john.wright.2555@icloud.com,(430) 239-5504,Seattle,WA,West,1947,Male,2023-11-26,Consumer,Silver,Occasional,Yes
2556,Daniel,Perez,daniel.perez.2556@icloud.com,(941) 428-5596,Minneapolis,MN,Midwest,1986,Male,2023-06-23,Small Business,Silver,Regular,Yes
2557,Steven,Johnson,steven.johnson.2557@gmail.com,(556) 696-6226,Orlando,FL,South,1960,Male,2023-03-24,Small Business,Silver,Regular,Yes
2558,Nathan,Torres,nathan.torres.2558@yahoo.com,(513) 815-4132,Providence,RI,Northeast,1947,Male,2023-10-15,Consumer,Bronze,Regular,Yes
2559,Donald,Garcia,donald.garcia.2559@icloud.com,(667) 208-3298,Milwaukee,WI,Midwest,1978,Male,2024-04-11,Consumer,Gold,Occasional,No
2560,Charles,Jones,charles.jones.2560@yahoo.com,(567) 898-6705,Seattle,WA,West,1948,Male,2024-01-16,Consumer,Silver,Regular,Yes
2561,Steven,Lee,steven.lee.2561@icloud.com,(666) 679-9246,Atlanta,GA,South,1990,Male,2025-11-23,Consumer,Gold,Regular,Yes
2562,Ryan,Nguyen,ryan.nguyen.2562@gmail.com,(958) 239-8463,San Francisco,CA,West,1996,Male,2023-10-05,Consumer,Gold,Occasional,Yes
2563,James,Moore,james.moore.2563@icloud.com,(308) 904-8267,Pittsburgh,PA,Northeast,1995,Male,2023-09-13,Consumer,Gold,Occasional,Yes
2564,Edward,Smith,edward.smith.2564@icloud.com,(283) 734-7855,Portland,OR,West,1980,Male,2024-09-28,Consumer,Gold,Regular,Yes
2565,Margaret,Rodriguez,margaret.rodriguez.2565@protonmail.com,(624) 681-2346,Portland,OR,West,1989,Female,2023-05-02,Small Business,Gold,Occasional,Yes
2566,Linda,Allen,linda.allen.2566@yahoo.com,(875) 500-4672,Atlanta,GA,South,1994,Female,2025-08-06,Consumer,Bronze,Occasional,Yes
2567,Jessica,Rodriguez,jessica.rodriguez.2567@yahoo.com,(815) 895-1980,Orlando,FL,South,1984,Female,2026-03-05,Consumer,Silver,Frequent,Yes
2568,Robert,Taylor,robert.taylor.2568@protonmail.com,(804) 787-3338,Seattle,WA,West,1973,Male,2025-08-08,Consumer,Bronze,Regular,Yes
2569,William,Jackson,william.jackson.2569@icloud.com,(986) 495-5015,Houston,TX,South,1948,Male,2024-01-28,Small Business,Bronze,Occasional,Yes
2570,Sarah,Thompson,sarah.thompson.2570@gmail.com,(686) 258-1353,Milwaukee,WI,Midwest,1974,Female,2023-12-07,Consumer,Silver,Regular,Yes
2571,Rebecca,Robinson,rebecca.robinson.2571@yahoo.com,(415) 589-3262,Nashville,TN,South,1963,Female,2025-08-18,Consumer,Bronze,Occasional,Yes
2572,Steven,Martinez,steven.martinez.2572@gmail.com,(855) 340-1454,Charlotte,NC,South,1949,Male,2026-07-28,Small Business,Bronze,Occasional,Yes
2573,Jessica,Sanchez,jessica.sanchez.2573@yahoo.com,(471) 367-7944,Cleveland,OH,Midwest,1956,Female,2023-09-21,Consumer,Bronze,Occasional,Yes
2574,Jessica,White,jessica.white.2574@icloud.com,(311) 901-6122,Portland,OR,West,1952,Female,2025-05-19,Consumer,Bronze,Occasional,Yes
2575,Edward,Flores,edward.flores.2575@yahoo.com,(522) 414-8185,Nashville,TN,South,1962,Male,2025-12-29,Consumer,Silver,Frequent,Yes
2576,Charles,Wright,charles.wright.2576@gmail.com,(476) 826-6094,Phoenix,AZ,West,1968,Prefer not to say,2026-07-03,Consumer,Silver,Occasional,No
2577,Susan,Rodriguez,susan.rodriguez.2577@yahoo.com,(860) 375-9322,Miami,FL,South,1948,Female,2025-11-12,Consumer,Silver,Regular,Yes
2578,Abigail,Young,abigail.young.2578@icloud.com,(416) 569-5247,Richmond,VA,South,1988,Female,2026-04-14,Consumer,Bronze,Frequent,Yes
2579,Nathan,Rodriguez,nathan.rodriguez.2579@yahoo.com,(779) 599-5334,Houston,TX,South,1975,Male,2025-09-27,Consumer,Bronze,Occasional,Yes
2580,Karen,Ramirez,karen.ramirez.2580@outlook.com,(599) 504-9951,Atlanta,GA,South,1979,Female,2026-03-09,Consumer,Bronze,Frequent,Yes
2581,Steven,Robinson,steven.robinson.2581@protonmail.com,(560) 867-5755,Miami,FL,South,1959,Male,2026-04-30,Small Business,Bronze,Frequent,Yes
2582,Melissa,Miller,melissa.miller.2582@yahoo.com,(562) 948-4245,Boston,MA,Northeast,1955,Female,2025-08-16,Small Business,Bronze,Frequent,Yes
2583,Rebecca,Ramirez,rebecca.ramirez.2583@protonmail.com,(346) 606-3229,Buffalo,NY,Northeast,1974,Female,2024-06-01,Consumer,Silver,Occasional,Yes
2584,Ryan,Miller,ryan.miller.2584@gmail.com,(864) 436-5868,Indianapolis,IN,Midwest,1958,Male,2023-04-27,Consumer,Silver,Occasional,Yes
2585,Joshua,King,joshua.king.2585@outlook.com,(637) 292-9181,Houston,TX,South,1967,Male,2026-03-19,Small Business,Bronze,Occasional,Yes
2586,Margaret,Taylor,margaret.taylor.2586@icloud.com,(950) 719-2900,Houston,TX,South,1990,Female,2024-12-26,Consumer,Silver,Regular,Yes
2587,Paul,Miller,paul.miller.2587@protonmail.com,(434) 335-3376,Houston,TX,South,1973,Male,2023-10-22,Consumer,Gold,Regular,No
2588,Mary,Hernandez,mary.hernandez.2588@icloud.com,(618) 477-1498,Dallas,TX,South,1975,Female,2023-09-22,Consumer,Silver,Regular,Yes
2589,Patricia,Moore,patricia.moore.2589@outlook.com,(716) 281-3011,Minneapolis,MN,Midwest,1955,Female,2023-06-15,Consumer,Bronze,Regular,No
2590,Elizabeth,Rodriguez,elizabeth.rodriguez.2590@protonmail.com,(565) 373-9616,Nashville,TN,South,1988,Female,2024-08-20,Consumer,Silver,Regular,No
2591,Donald,Clark,donald.clark.2591@outlook.com,(854) 667-4170,Houston,TX,South,1989,Male,2024-10-13,Consumer,Silver,Occasional,Yes
2592,Sandra,King,sandra.king.2592@gmail.com,(242) 212-3260,Phoenix,AZ,West,1997,Female,2023-06-13,Small Business,Bronze,VIP,Yes
2593,Rebecca,Hernandez,rebecca.hernandez.2593@protonmail.com,(882) 591-6624,Buffalo,NY,Northeast,1969,Female,2025-12-04,Small Business,Silver,VIP,Yes
2594,Matthew,Thompson,matthew.thompson.2594@outlook.com,(267) 769-8424,Charlotte,NC,South,1980,Male,2023-01-09,Enterprise,Bronze,Regular,Yes
2595,Brian,White,brian.white.2595@protonmail.com,(687) 397-5508,Buffalo,NY,Northeast,1951,Male,2024-04-11,Small Business,Bronze,VIP,No
2596,Joshua,Perez,joshua.perez.2596@gmail.com,(738) 352-7749,Philadelphia,PA,Northeast,1983,Male,2025-02-03,Consumer,Bronze,Regular,Yes
2597,Stephanie,Brown,stephanie.brown.2597@gmail.com,(734) 798-5575,Nashville,TN,South,1950,Female,2025-09-05,Consumer,Silver,Frequent,Yes
2598,Lauren,Lee,lauren.lee.2598@protonmail.com,(728) 938-8611,Chicago,IL,Midwest,1996,Female,2024-11-02,Consumer,Bronze,Regular,No
2599,Nancy,Lewis,nancy.lewis.2599@icloud.com,(203) 819-5636,Los Angeles,CA,West,1978,Female,2026-02-02,Consumer,Bronze,Regular,No
2600,Mary,Hernandez,mary.hernandez.2600@protonmail.com,(633) 705-6727,Portland,OR,West,1948,Female,2023-02-19,Consumer,Bronze,Regular,Yes
2601,Daniel,Perez,daniel.perez.2601@yahoo.com,(543) 244-5860,Milwaukee,WI,Midwest,1981,Male,2024-11-24,Enterprise,Bronze,Frequent,Yes
2602,William,Thomas,william.thomas.2602@yahoo.com,(306) 753-3045,Houston,TX,South,1977,Male,2023-12-31,Consumer,Bronze,Regular,Yes
2603,Robert,Martin,robert.martin.2603@yahoo.com,(610) 349-2737,Seattle,WA,West,2003,Male,2024-10-25,Consumer,Bronze,Occasional,Yes
2604,Rachel,Gonzalez,rachel.gonzalez.2604@icloud.com,(659) 462-1549,Seattle,WA,West,1972,Female,2023-08-07,Small Business,Gold,Frequent,Yes
2605,Kevin,Clark,kevin.clark.2605@gmail.com,(255) 604-8155,Milwaukee,WI,Midwest,1949,Male,2026-06-24,Consumer,Bronze,VIP,Yes
2606,Margaret,Jackson,margaret.jackson.2606@yahoo.com,(421) 665-8744,Las Vegas,NV,West,1979,Female,2025-07-10,Consumer,Silver,Regular,Yes
2607,Thomas,Torres,thomas.torres.2607@yahoo.com,(452) 649-9955,Charlotte,NC,South,1978,Male,2026-05-08,Consumer,Bronze,VIP,Yes
2608,Karen,Williams,karen.williams.2608@icloud.com,(793) 382-8079,Dallas,TX,South,1998,Female,2025-11-08,Consumer,Bronze,Regular,Yes
2609,David,Brown,david.brown.2609@yahoo.com,(994) 708-2930,Seattle,WA,West,1975,Male,2023-11-22,Consumer,Gold,VIP,Yes
2610,Emily,Lopez,emily.lopez.2610@protonmail.com,(789) 557-2886,San Francisco,CA,West,1994,Female,2026-02-05,Small Business,Bronze,Occasional,Yes
2611,Karen,Lopez,karen.lopez.2611@gmail.com,(541) 702-9809,Orlando,FL,South,1995,Female,2026-01-10,Consumer,Bronze,Regular,Yes
2612,Robert,Wilson,robert.wilson.2612@yahoo.com,(869) 393-3048,Pittsburgh,PA,Northeast,1997,Male,2024-05-18,Consumer,Gold,Regular,Yes
2613,Megan,Wright,megan.wright.2613@gmail.com,(636) 245-1407,Richmond,VA,South,1992,Female,2023-02-26,Small Business,Silver,Regular,Yes
2614,Michael,Moore,michael.moore.2614@protonmail.com,(281) 947-8998,Seattle,WA,West,1995,Male,2023-04-15,Small Business,Bronze,Occasional,No
2615,Christopher,Gonzalez,christopher.gonzalez.2615@icloud.com,(647) 390-2299,Richmond,VA,South,1960,Male,2025-02-20,Consumer,Silver,Regular,No
2616,Edward,Young,edward.young.2616@icloud.com,(324) 736-3445,Los Angeles,CA,West,1998,Male,2025-02-06,Small Business,Bronze,Regular,Yes
2617,Andrew,Martin,andrew.martin.2617@gmail.com,(943) 951-9243,Philadelphia,PA,Northeast,1985,Male,2024-04-23,Consumer,Bronze,Occasional,Yes
2618,Susan,Taylor,susan.taylor.2618@protonmail.com,(736) 363-3009,Columbus,OH,Midwest,1990,Female,2024-02-24,Consumer,Bronze,Occasional,Yes
2619,James,Robinson,james.robinson.2619@protonmail.com,(464) 999-6752,Detroit,MI,Midwest,1963,Male,2023-01-14,Consumer,Gold,Regular,Yes
2620,Andrew,Jones,andrew.jones.2620@yahoo.com,(627) 761-4779,Houston,TX,South,1969,Male,2025-02-16,Consumer,Gold,Occasional,Yes
2621,Anthony,Martin,anthony.martin.2621@yahoo.com,(685) 936-8094,Orlando,FL,South,1993,Male,2025-07-10,Consumer,Silver,Frequent,Yes
2622,Andrew,Sanchez,andrew.sanchez.2622@protonmail.com,(646) 518-6399,Providence,RI,Northeast,1999,Male,2024-12-01,Consumer,Bronze,Regular,Yes
2623,John,Young,john.young.2623@protonmail.com,(713) 699-3352,Houston,TX,South,1978,Male,2025-10-10,Consumer,Bronze,Occasional,Yes
